id_student,text
2046628,I am falling behind
2046628,I enjoy the course
2046628,Reading course material
2077023,Reading course material
2080340,I might drop this course
2080340,I am confused about the lecture
2080340,I enjoy the course
2080340,I am falling behind
2080340,Reading course material
2087698,The lectures are clear
2087698,I like the assignments
2087698,The lectures are clear
2087698,I like the assignments
2091387,Working on the assignment
2091387,I am falling behind
2091387,Working on the assignment
2091387,Submitted the quiz
2091387,I enjoy the course
2109013,This module is interesting
2110039,The assignment is too hard
2110039,Checking the forum
2110039,Checking the forum
2110039,This module is interesting
2110039,Submitted the quiz
2151748,I like the assignments
2151748,Checking the forum
2162388,I enjoy the course
2162388,I might drop this course
2172136,Checking the forum
2172136,This module is interesting
2172136,I am confused about the lecture
2172136,The lectures are clear
2173688,I am confused about the lecture
2173688,Checking the forum
2173688,I am falling behind
2173688,Submitted the quiz
2173688,Working on the assignment
2188469,I might drop this course
2210989,I enjoy the course
2210989,Working on the assignment
2210989,The assignment is too hard
2210989,The assignment is too hard
2210989,Submitted the quiz
2228206,I am falling behind
2228206,This module is interesting
2231018,I like the assignments
2231018,Reading course material
2261142,I am falling behind
2261142,Submitted the quiz
2261142,The assignment is too hard
2265935,I enjoy the course
2265935,I enjoy the course
2266889,I am falling behind
2266889,Checking the forum
2301511,I like the assignments
2301511,I might drop this course
2301511,I enjoy the course
2301511,I might drop this course
2305237,The assignment is too hard
2305237,Submitted the quiz
2305237,Checking the forum
2305237,I enjoy the course
2305237,The lectures are clear
2305957,I enjoy the course
2305957,The lectures are clear
2305957,Reading course material
2305957,Submitted the quiz
2305957,This module is interesting
2306519,The lectures are clear
2312809,Checking the forum
2312809,Checking the forum
2312809,Reading course material
2333244,This module is interesting
2333244,I like the assignments
2333244,I enjoy the course
2333244,Submitted the quiz
2336922,This module is interesting
2343809,I might drop this course
2343809,This module is interesting
2343809,The assignment is too hard
2348961,I am confused about the lecture
2348961,I might drop this course
2348961,I might drop this course
2348961,The assignment is too hard
2352039,I am falling behind
2352039,I am falling behind
2352039,I like the assignments
2352039,The assignment is too hard
2356318,Working on the assignment
2357168,Checking the forum
2357168,Checking the forum
2357168,This module is interesting
2357168,I like the assignments
2365009,This module is interesting
2365009,Reading course material
2365009,I might drop this course
2366701,I enjoy the course
2366701,I am falling behind
2366701,I might drop this course
2371311,Working on the assignment
2371311,The assignment is too hard
2371311,I might drop this course
2394090,I like the assignments
2394090,The assignment is too hard
2394090,I enjoy the course
2394090,Submitted the quiz
2399951,I am confused about the lecture
2399951,The assignment is too hard
2411981,I like the assignments
2411981,Working on the assignment
2411981,Reading course material
2411981,I am falling behind
2411981,I am falling behind
2414973,I might drop this course
2415480,I might drop this course
2415480,Reading course material
2415480,I am confused about the lecture
2416424,Checking the forum
2416424,I like the assignments
2416424,The lectures are clear
2416424,Working on the assignment
2416501,I might drop this course
2416501,I am confused about the lecture
2416501,The assignment is too hard
2416501,The assignment is too hard
2416501,Working on the assignment
2436400,I enjoy the course
2444109,Checking the forum
2446778,The assignment is too hard
2446778,Submitted the quiz
2446778,Reading course material
2450600,I enjoy the course
2450600,Reading course material
2450650,I like the assignments
2450650,I might drop this course
2450650,The lectures are clear
2451003,I am falling behind
2451003,I like the assignments
2451003,Checking the forum
2452902,I might drop this course
2452902,The assignment is too hard
2452902,The lectures are clear
2460775,I am confused about the lecture
2465186,Working on the assignment
2473025,I enjoy the course
2485856,Checking the forum
2485856,The lectures are clear
2485856,Submitted the quiz
2485856,I might drop this course
2485856,Submitted the quiz
2495139,This module is interesting
2495139,Reading course material
2499850,This module is interesting
2499850,I enjoy the course
2499850,This module is interesting
2499850,This module is interesting
2502516,Reading course material
2502516,I enjoy the course
2502516,I might drop this course
2502516,I might drop this course
2502516,Submitted the quiz
2502707,This module is interesting
2502707,I enjoy the course
2502707,The assignment is too hard
2502707,The lectures are clear
2503273,I am falling behind
2503273,Working on the assignment
2516497,I like the assignments
2516497,The lectures are clear
